IMEISV,IMSI
3519290310663517,454063302669616
3540590230520302,454063302549011
0125440028892515,454063307268154
0129570097118513,454061106075286
3591880458125401,454063307358791
0126820042295564,454063302993001
0130380048808102,454063307312819
3596160455783301,454063302988446
3596160428082901,454061106019940
3599590486901301,454063308018173
0124310081880104,454063307182334
0130080063260902,454063307288699
3520370318660300,454061101461743
0123280093721012,454061105009097
0125460039197315,454063307131861
3521660495771900,454063392416595
0125460034312714,454063307080475
0124260035009614,454063307244200
3585520410936107,454061101468568
3585370411278501,454065000009786
0124200057750515,454063307059279
3521670500041601,454061101485561
3592360470359601,454061101358321
3579000461418023,454061192513076
3568990206694922,454063302614697
3515540527614301,454061106024319
3593720449597201,454063302610224
3584720418337801,454063882285398
3596510422800501,454063308014774
3596160437612401,454061105021269
0130060019462505,454063307265265
3577370465374969,454063392563354
0124230088355014,454063307349524
3580860403660801,454063884052426
0130570033771600,454063307037417
0130440090658603,454063883791931
3549570305647800,454063302658259
0130050062222805,454063307298294
3586970416692601,454063302973013
3564090476911300,454063307189237
3595750447828801,454063302969763
3518230559625201,454063307298058
3591880460802101,454063307079266
3527750422053501,454061083708449
0128400046957214,454063307029883
3591880465568501,454063307377660
3515540522596601,454063302974014
3515540523928101,454063302121694
3590900445627701,454063302768875
3523350212338100,454064500516850
3591940387026178,454061192587314
3597780486087101,454063302991772
0130290030675405,454061106116979
0125420015156815,454063307074046
3596160482665801,454061101103209
0124280079551211,454063307040312
3593720463461701,454063307013281
3541200344759801,454063302918844
0127740011861852,454061192621296
0126550040219815,454063307131134
3580710402136301,454063302851890
3588480448021001,454063302983198
0126510031141715,454061106048462
0130490069928604,454063307346968
0124850017117246,454061192564299
3521670515944001,454063302914623
0130350043354204,454063307308125
3574960410641301,454063392565058
3519640330555502,454061192593855
0124300096227115,454063307098683
0125370056479613,454063883791741
0128360037498813,454063307170200
0130030028215405,454063307288235
3596160427561601,454063308003436
0124270011496014,454061106013663
0121590053358111,454063302124974
3585060463865456,454061192621374
3593390349575252,454061192541119
3597980405025400,454063302970080
3564400439242701,454063302925881
3593720498220801,454063302955440
0125330051718914,454063307084869
0128570096262718,454061191138199
3590680495171566,454063302963715
3596510408588501,454063302936254
3528370111927820,454063302369308
3592010458744804,454061101489329
3569100382065774,454063302223953
0130340090048004,454063899822598
3520370313716200,454061101450356
0128370093452313,454061106103097
3588480434844601,454061039500590
0124190057708410,454063307060679
3592550402353400,454063302770309
3553010445615701,454063300383853
3515540512289901,454063302804653
3521660587064701,454063308003899
0121600014050617,454063302730113
3596160493331201,454063308004499
3534350243693000,454063303011002
0124250098186515,454063306039787
3588480434851301,454061100131641
0128430069343014,454061106030947
0130340075673805,454063307306336
0130510025811303,454061106125104
0124180088848315,454061106004480
3553010425265501,454063302878992
0130030012653304,454061106050754
0130330038679202,454063307238025
3597690301877700,454061103038380
3521401005163978,454063300786902
8613170000268278,454063899816791
0130340043193405,454061106023698
3588800396286100,454064500544971
3561070491451901,454063300005550
3530250414009800,454063302273069
3597780417307701,454063302878289
0130060028415305,454063307252944
0130360082978505,454061106127455
3588480435174301,454061101440988
10600000123401,454063391482231
3596160460642201,454063302990857
0125390031469808,454063307160750
3521670511141001,454061101509354
3596160443288301,454061101368089
3596160442877901,454063302850359
3591880463509801,454063307380836
3549570319111200,454061101439205
0127560098946310,454061106068761
3564100111445618,454063392563781
3541030323628406,454061103046692
3527240475734845,454063302168029
3597980405158200,454061101502328
0128400028222513,454063307200983
3599590472640301,454063308007850
3552560265703245,454061101445351
3588800399692600,454064500540502
0119830084004415,454065000016831
3597780424642201,454063302899340
0130050078394002,454063307273648
0130290067618705,454063307284796
0124250099810313,454063307017147
0127030004062064,454063302595812
0124180079709411,454061083790137
0124300022590315,454063307026520
3553100486846001,454063302949947
0127550056801214,454063307207956
0130350085648403,454063307316113
3595480487474901,454061106034625
0130550039810404,454063307340451
3573020409085810,454061101303601
0126450084613615,454061106061654
3573020408866858,454061101417941
0130060066122202,454063307326385
0130290070854605,454063307307103
0125440074332915,454063307091287
0125420077993913,454061199850316
0125430046342710,454063307083702
0130390049736705,454061106091009
0130470000567603,454061106114844
0124280015972515,454063307054828
3597780429846801,454063302873430
3557040105902820,454063302932840
0130360076951604,454061106131294
3585370485946401,454061100384360
0130330047391204,454063307280632
0128490093090914,454063307274733
0128510012761214,454063307210622
0130040022372004,454063307077830
3521670538013501,454061101390363
0130290059279003,454061106118822
3590900450943801,454063883707904
0130450097161403,454061106019972
0127530061694014,454063839546228
3596160408547801,454063302564442
0128420090091414,454063307231921
0127510000534913,454063307175315
3560640366358503,454061083701301
0130320055268402,454063307298181
0128030089516409,454061105040362
3584720464028401,454065000020233
0130380029262405,454063307337273
0123260083006513,454061105031181
3557940401608001,454061192562973
3596510496991301,454063302987896
3589380405278401,454061101462950
0124260092705415,454063307002513
0121630083832719,454063302754925
0130050024189802,454063307251190
3570430301239001,454061101060631
3520120432713452,454061192634566
3518230528535401,454063308002977
3568990206685922,454063302334128
0125420042459909,454063307069796
3597690301780000,454061103037662
3584520459398655,454063392579775
3599590425298001,454063883726695
3596160477234001,454063302930214
0124260047294004,454063306030364
3568120483556301,454063302553813
3591480411832501,454063302582663
0128410095422611,454063307030577
0124240061064514,454061106011784
3582790496445604,454061192582979
3596160436898501,454063883705175
3544060409303901,454063302068365
3596160452843201,454063302795951
3540540308499900,454063302877443
3578410369941200,454061101366742
0125390020444315,454063307071902
3585340408413401,454061101425794
3585370473548501,454063302932753
0130040026402904,454063307234665
3580490499534901,454063302575307
0125600022922348,454061192582021
3596160455778901,454063302139812
3544800405493401,454063391496754
0125390042291614,454063307104091
3515540527429801,454061106114297
3595480428281501,454063302913506
0130040065699004,454061106072778
0130080050887305,454063307318083
3553010438093401,454063302890148
3515540516022701,454063300290553
3553010434334801,454063302431306
0130370052151704,454061106139100
3593720486089401,454063302624311
3553010421215901,454063302872427
3583420431226401,454063302808108
0127600021011413,460006673203073
3515540512346101,454063302486760
3592340486669101,454061192605628
3588480426160301,454061101195200
0126470091948113,454063307168999
3519790439507104,454063392014450
3560390349585342,454063392462107
0125330090505615,454061106095085
0126510083487610,454063307226206
3593720436828101,454061101430950
0125470076871407,454061106042634
0125350031827106,454063307125173
0124200034718314,454061106011855
0128500061492214,454063307243610
0128490053576414,454063302481902
0122670076351609,454063308030581
3580000402246601,454063302935083
0124310048373207,454063307044300
0124240055021113,454063307018742
0126580062606415,454061106058970
3593720405548801,454061101163920
0130020046361804,454063307338653
3585670411474227,454063308022729
0130540098045803,454063302625656
3586970418124401,454065000002389
3562680427459019,454063302410671
3596510468331301,454061101438324
3581030417787600,454063302412216
0124170024309514,454063306033956
3548750414528504,454063392585010
3562160426719800,454061101428446
3588800399672900,454064500541158
3588480426146601,454061101344971
0124250092315811,454061106022521
0124180055788810,454063307009274
0130030093305603,454063307288230
0125450067544414,454063307064315
0124260008157310,454063307011816
0124200034729004,454063307254409
0130440058721503,454063307091995
3564090455729900,454061100211372
0125410038810513,454063307115460
0125420065797313,454063307271542
3526680483351901,454063302972973
0125470059206514,454063307205829
0130390070606405,454061106129067
3515540513101401,454063302684300
0126480054804507,454063307164762
0127540024502113,454063307188889
0125350002499315,454063307101618
3585170429602764,454063302805864
3524820500666801,454063302214955
3596160470645501,454063302997866
0130450054515505,454061106142283
3553020484067800,454063302226190
0130020093936705,454063307284470
0124210049333204,454063307043157
0124280005517915,454063307006966
0127610039028920,454063302722002
3544060424330201,454063883700996
3597850403000901,454063302797904
3517510448505001,454063300534537
0124190081973504,454063307052905
0125370053310715,454061106041801
3590280371620601,454063300652022
0126460034037715,454061106068005
3595480419001601,454063302968054
3518230570094201,454063302449878
3588480421939601,454063302662361
3523140327986300,454063302856167
0130510021097005,454061106132248
3553010446846501,454061100304538
3596160470797501,454063307169408
3520370318655000,454061101461989
3595480473204101,454063308034795
3597780458398601,454063308014646
3596160485990501,454065100012527
0124240003077213,454063306035503
3596510497078601,454063300440594
3581500499719401,454063307286457
0130420098683505,454061106109651
0126580028310914,454061105029582
3515540527052001,454063302875058
3593720449784101,454061101464644
3523350212254400,454064500515433
0121590064001316,454063302324703
3585340407008201,454063302971335
3580860402718701,454063392448165
3590900412770901,454063302898757
0127560061165714,454063302694796
0125360054511411,454061106020958
0124280015421306,454063307045929
3596160491012401,454063302959859
0129640082380815,454061106102848
0127500070617014,454063307136501
3585060462461370,454063302972625
0130580080031504,454061106153882
3526840437390708,454061100378762
3595750442304301,454063302988086
3526150409723201,454061191516332
3521670515881201,454063308031455
0130560052583503,454063307214689
3520370318023100,454061101456625
3531420491149600,454064500564654
0130030071424205,454063307234008
3596160471461401,454063302064534
0124170098256813,454061101364250
3596510490877101,454063302998082
3593720405443601,454063302957890
3581500473580801,454061101417606
3527750401984101,454063302437327
0125430053468314,454063307162739
0130490082449304,454063307091447
3553010425040001,454063302892222
3596160437915801,454063302895401
0125420079171115,454061106044418
3546270456475201,454063300871325
0130050016023305,454063307240351
3549570305339400,454063300184555
0127460099852713,454061106035629
0125370069686910,454061106050745
3590900421139001,454061101448722
3574960443812001,454063302385751
0127510008559809,454061106053172
3585370426810401,454063302870239
0126550032890514,454063307061132
3590900421545101,454063302909492
3571160439917300,454063302618201
3596160460707001,454063302899062
3595900453181864,454061192454956
3537640479106419,454063300755641
0124290054230304,454061106026476
3526080402753335,454063300889454
3552560288535910,454061101222895
3590900415913201,454063302914618
0124220092365314,454063307044326
0121550000995605,454063883729243
3564400437838701,454063302415900
3584210414199401,454063300685187
3588480422490201,454063302391976
3591180405079901,454063302959442
3593740417484101,454063392568843
3593720426475801,454063307104870
3593720436938701,454061083713304
0124170057849903,454063307034522
0124250046630414,454063307009538
3521660563494601,454063308029450
3577370465364269,454061192564851
0125470029197813,454063307090054
0127450081777715,454063307182532
0127030028117436,454061101500160
3585370498910001,454063307363940
0127560024398709,454063307177008
0127540077324615,454061083791794
0130020085317505,454063307265377
3596160408506001,454063302962897
0130290045965005,454063307270036
3557120228900340,454061084180320
3517100513454008,454061106140325
3594650467518001,454063302918069
3559830333677712,454064500580324
0130490024057705,454063307351214
0124190063123711,454061106025582
0130390028097805,454061106143824
3518220574699201,454063302358937
0124210058736810,454063307007449
0130080091472805,454063307300766
3518800501988664,454061191438748
3591480407683101,454063302477805
3568990206934828,454061083790674
3593720426450201,454063302960311
3596160484296501,454061105023992
3585370426890301,454063302591451
3585370495208301,454063302944344
3517100514772808,454063307174818
3599590486941501,454063302547866
0126530040864115,454063307166194
3515550373338838,454063392530457
3596160427367301,454061101451390
0127470056185415,454061106104480
3558150434079004,454063302816849
3583130428518901,454063883715963
0127540016684711,454063307190192
0130630073642604,454063307378109
3553010437158601,454063307088963
3516860514281846,454063899296754
0128510074497013,454063307268108
3517100558524308,454063307367857
3596160428113701,454061101474518
0125460011223413,454063307065317
0128470071188814,454063307169617
0127490087364210,454063307253647
0124240002986815,454063307066493
3596830489135003,454063308011311
3569940411048812,454063392544175
3596160447737001,454063302977740
3593720467434601,454063302450286
0126510065116515,454063307114345
0125350055250806,454063307072271
3517100508427608,454063307350177
3593720441835401,454061106122965
0126110079508556,454063392407441
0125430017260814,454063307090341
3596160455740101,454061101482115
0125370070904315,454061106036973
0127440074246813,454063307054402
3596160460641501,454063302993108
0127540092844114,454063307182478
3544060459810201,454063302620127
3593340317373818,454061101282335
3597780420652801,454061101423034
3595480418963201,454061083717010
0125470038897715,454063307084183
0124200026879015,454063307022428
0130080059069904,454063307283519
3594840296781832,454061101322578
0130550002108104,454063307359994
0126110036530256,454063392511974
0130330054592305,454063307317320
0128500065462813,454061106097105
3521670543343901,454061101454095
3584900447898701,454063302721930
0128480022883114,454063307261893
3529740219470016,454061101387501
0125350064275912,454061106011428
3584720484137701,454063302587560
3582160426821230,454061192655611
0124300037502514,454063307020328
0130440082441904,454063307351100
0127530085455914,454061106097546
3599590425320301,454063308003881
0130370041510404,454061106023191
0129240081892507,454061105043654
3585060462600864,454061106069391
3515540521850001,454063302663175
0130060086870305,454063307290860
0126540031061615,454061106127252
3547810407867401,454063302849883
0130020079447305,454063307244591
3518230521873001,454063308030067
3581500429295701,454063302696089
0126940051942344,454063392546914
3571740483562219,454061101431297
3597690301723700,454061103037666
0131240060431214,454061106093844
0130380004851505,454063307303745
3529740223599516,454061101387345
3521670534362701,454063302715684
3565090429857658,454061101451656
3520370313612600,454061101450477
0124270047811815,454063306033795
0120290031018409,454063300821062
0130300063469304,454063307288664
3594730355836762,454061192593592
0129600044745914,454063307180566
3583430430827664,454063300524394
0124220041977215,454063307017160
0130040070515605,454063307234810
0125330052724414,454063307102228
3596160427698101,454061101472627
0125420050445915,454061106037922
3588480409922101,454063302831330
0126510071209015,454063307093533
3593720449752601,454061101323674
0127540036406714,454063307030779
3591880461049901,454061106140331
3518700541857564,454063308024909
3583430405573064,454063392441566
3586970418090401,454061101466209
3591480410984101,454063302491830
3516020408294526,454063300311072
3591880462956001,454063307379374
3580000402284701,454063302075050
0125470045224910,454063307153844
0130020012378205,454063307288224
0130580085699505,454063307359611
3590900464297001,454061101448918
3546350307890317,454061101307658
0126110079462156,454061191031486
3588800396340300,454064500543523
3517100508763008,454063307337133
3518230549010701,454063307274925
3529740218525716,454061101378578
0125350031796515,454063307037858
3518230511140301,454061101392222
0124480099217418,454061192641633
3580860403573101,454061191522712
0125460002626906,454063307351159
0127530056611910,454063307255124
3599590487023801,454063308020567
0125390066438615,454063307073726
0130360070594305,454063307331512
3591880461029601,454063302864133
0126110079500156,454063391416890
3581500456052401,454063302930508
3595480420000701,454063302906657
0125430062140715,454063307087009
0125370009949806,454061105026126
3585370411835501,454063302452998
0125370028334713,454063307076159
3597780422537401,454063302294661
0125360059747608,454063307082423
3520370313753700,454061101457272
3585670415400903,454065000026778
3580860403158601,454061191512550
3585370411857601,454063302944226
0130340026891205,454063307223671
3599590467802201,454061101490130
3585370485725101,454063302198882
3529740217859716,454061101383240
0130030072483104,454061106098669
0127500069254910,454063307068692
0127490037829213,454061199835000
0130400095195905,454063307339684
3593720467387301,454063302878850
0125370089567513,454063307133044
0128400062545013,454063307172556
3597690301774800,454061103037814
3596160472521201,454063302986072
3596510400401501,454063302243711
0130070077194505,454063307252871
0127530023661110,454061106061564
3562670458267125,454063392449249
0130540061198103,454063307347930
0130390065721703,454063307341472
0125420058488811,454063307125878
3547160126445020,454061100004658
0130390035133704,454063307342459
3595750464873001,454063308040580
0130310015550002,454063307313918
3553010446692401,454061101439716
3596510468408401,454063302972089
0127430076598710,454063307228132
3526680492414101,454063302139649
0130580037222704,454063883791965
3581500458432401,454063302933252
0125360082088315,454063307105782
3584210224121838,454061101228049
0130030069516005,454063307229432
0130470023742403,454061106146336
0124310005799603,454061106006341
3596160423050401,454063308008534
0125410004824214,454063307120452
3597850452448201,454063300847312
0128450083684311,454061106106932
0128500078001615,454061192666623
0124300094121904,454063307040314
0129380087533105,454063307188234
3520370318736800,454061101461912
3581500473517401,454063302226484
3561070463828101,454061101211128
3515540512283201,454061101486629
3515540514151301,454063306030405
3544060472358201,454061101117745
3518220562068201,454063883730833
3593740417342801,454061101080487
0125390002966104,454063307101182
0125450026977414,454063307091889
0130020079971604,454063307302071
3521670511363301,454063308031215
0125460070200504,454061106065516
3562990482375901,454063302869987
3595480418923801,454063302895295
0128400053203715,454063307270503
0126510072594007,454063839545837
3562160415421200,454061101428255
0130040000549405,454063307289238
3596160413624601,454063302895243
0124240096653104,454063307072533
0124310014839214,454061106014346
0125350069616306,454063307098362
0128450028622211,454061106095834
0124190038772303,454063307150163
3590900421660001,454061106075492
0124300078331514,454063307021523
3564400431799701,454063307255087
0126450010591310,454063307169548
3599590472648101,454063300135172
0125850036520949,454063392562003
0124270018652314,454063307174748
3523350207348600,454064500058506
3523350213197700,454064500517968
0126460046710408,454063307164721
3593720436909701,454061101416662
0125330099965506,454061106054614
0124210073958003,454061106018936
3517510434592501,454061101346050
3518230567902301,454063307335917
3593720476332301,454063302970845
3590900484243101,454065000023158
0125330040690906,454063307105644
0125470087099610,454063307091798
3595750466319101,454061101152367
0124190021620804,454063307054256
3591480407720201,454063308003626
3547810488668401,454063302838695
3593720487438901,454063302850476
3593720449671401,454063302615896
3518220529648801,454061101365292
3515540514614201,454063302965635
3518220529694901,454061101484427
3596160444274201,454061101413517
3593720442692701,454063302959658
0130560089172605,454063306032029
0124290020109715,454063307051820
3515540530571001,454063883730728
3547810423631501,454063302392486
0130470000903205,454063307117435
0130380040303405,454063307182886
0130080053478003,454061106007981
3569100301023941,454061191527715
0126460067416415,454063307153380
0124230021201804,454061106028075
0126530081116313,454061105022420
0127510071217514,454061106011000
0125360001413404,454063307105748
0124250086267604,454061106022760
3591880463127801,454063307272896
3596160428096801,454063883733352
3585670417034603,454061101470668
3596160486042601,454063302958611
0125340076589204,454063307129691
3547810482143401,454063883722802
0130070066786705,454063307267922
3585080461744858,454061192646225
3518230567440301,454063308008472
3593720483517701,454063302962019
0128030029478805,454061105043830
3593740443308301,454063302214519
3552660415058703,454063302848476
3596160455719701,454063302425050
0125330020130715,454061106038833
0124230056832414,454063306030811
3596160482742501,454061100214539
3531420484401700,454064500554262
0124180063767114,454063306034947
0127540012392715,454063307118830
0127470052178813,454063899853279
3515540513989901,454061101482937
3593720405500001,454063302073139
0124180030145704,454063307044815
0124190033617611,454063307055074
3593720426647401,454063302938012
0124170098594313,454061106012604
0125420014164215,454063307101896
0126570065043814,454063307159666
0127450080781714,454063307231868
0124280074728414,454063306028028
3586970420773501,454061101477761
0130040057930305,454061106127623
0126540003336815,454063307101402
0124230056067103,454063307024617
0127440098625310,454063307245782
3555220000959378,454063302957166
0125440028188906,454061106040522
3596160450436401,454061101502389
3579000461290423,454063392551785
0126540036396714,454061106008105
3595480416590501,454063302442986
0127530078030615,454063307137892
3596160487112501,454063302990471
0124240078752314,454063307006809
3596160475738101,454061101379947
0130030054611104,454061106110147
3581500473931901,454061101433402
0127520049481713,454063307267293
3595480420053001,454063302610365
0128470009990615,454061106032116
0124270052952603,454063307036442
0125360066116711,454063307079412
0130360033594305,454063307314805
3520370313600000,454061101456664
3595750450077301,454063302982186
3547810423632701,454063302739712
0124310035986011,454063307021322
0124160095578104,454063306034444
3544060475784801,454063302747746
3584720490394001,454061101171896
3581500447426301,454063300311311
0127530080105609,454063307176811
3597780495264501,454063302750778
3518230563010801,454063302644216
3585370418506701,454061101443150
3579880232954401,454063300846049
3596160473834001,454063302221848
3517100512823408,454061106150538
0121600067644114,454063308013115
0125460099583313,454063307003817
3597780451754101,454063308003117
0124290048701914,454063307057467
3543160313620801,454063302751066
0125340064691004,454063307066529
3559210429590801,454061101280340
3591880461351201,454063307367098
3585370474489301,454063302214441
0124160083965014,454063306029940
3518230599605601,454063302714490
3523350211247800,454064500507354
3596160432375401,454061101473606
3584900460256101,454063302875635
3553020456400900,454063300446243
3547810423631801,454063300426510
0124220030578004,454063307064536
0129570025584215,454063307171221
3517510432949001,454063300601107
3595480417720801,454061101248977
0128510085334413,454063307015254
3595750430998501,454063307206089
3518220514899701,454061101490460
0127470085453610,454061106073055
0128490096540615,454063307272009
3518220516312501,454063302862133
0130040071253402,454063307293027
0126470030334209,454063307157268
0124160094640204,454063306030496
3582610457541033,454063392047679
0126460058469211,454061106053931
0130360095954704,454063307315269
3532050354596539,454063302168239
3518220516198001,454061101488335
0125360053262913,454063307123284
0130060029978805,454063307231376
0128460042203911,454061106108090
3561070477905801,454063899656766
3585100429037664,454063302991792
0124310028307114,454063306027405
0127560072348410,454063307220799
0125450063340313,454061106042386
3585080461784264,454061192646253
3553010420880001,454063302878382
0130600081356605,454063307379754
0125400025932415,454061106047815
3584900446563801,454063302152130
3596510473118601,454061101353603
3531420491325100,454064500558468
3520370318787700,454061101465546
3580860403686201,454063391484215
0128450041558610,454061106088466
3582610467975018,454061192666753
0128460072345115,454061106033302
0130050061691605,454061106122490
0124190086804714,454063307226853
3590210401369201,454061083714961
0119810091867011,454063302574288
3581500483956401,454063302897364
0125460023583414,454063307072828
3596510473156501,454061101363916
0125390081113615,454063300632506
3594190323658514,454063302798384
0126580020518214,454063307166111
3546350309726352,454061101232001
3597780412113501,454061101153682
0122910090410735,454063392533196
0124160070982714,454061083712868
3596160470843801,454063307072039
0121570009346219,454063302514095
3582160400761064,454063302737608
3595750440256201,454063300348769
3597780420642901,454061101390244
3553020491020100,454063302855622
0130380070639205,454063307317688
3553010446850501,454063302935378
0123790059315254,454061100067172
3557460462730801,454063302736328
3585370411820801,454061101024197
3588480406288701,454063302699583
0121630005730518,454063883727369
3588740428235656,454063392561068
0130410044904604,454063307326856
0125400006557014,454061105026153
0129580034338515,454063306030537
3578040112026850,454063284085422
3518230542001101,454063308005762
3585370484017301,454063302651025
3520370313621400,454061101465336
0130450047186903,454061100408803
3582160433710064,454061192500063
0130080074013305,454061106123028
0122660051605008,454063302635649
0130360081551904,454063307315216
3521670519568001,454063307126065
0126530060313015,454061106051493
0125440071715115,454061105028738
3584900448038701,454063300876536
0130480089847005,454063307062398
3515540530473401,454061101452816
0128510064006313,454063307204554
0127530053003909,454063307175881
0130040022204705,454063307240134
0124200046240114,454063307061363
3538330499002700,454063302651950
0126460046128407,454061106044311
0130060081165701,454063307288052
3557970425449801,454063302423891
0121620001373320,454061100428565
0124230028766915,454063307015613
0130070082014802,454063307263803
3596160472417701,454063302810665
0126850056230255,454061192619896
3585370418569401,454063302906334
0128450070185111,454063307266124
0124290002791414,454063307228480
3593720479730101,454061083706807
3593740418752301,454061100042165
3520370318775100,454061101461936
0129390078050304,454063307297705
0130450031514703,454063307347000
3581500458434801,454063302894464
3599590468147901,454063302771259
3523350210931700,454064500503612
3585370421069001,454063302050159
0127450072668210,454063307150721
0128430005567715,454063307251419
3596160450264501,454061106053610
3523840236019765,454063300485896
3596160408663301,454061101478251
3517100512237308,454063307360492
3596160438185001,454063302975330
0127430001980915,454063307229894
0130370007816705,454063307326254
0130540026499805,454063307249047
0130080044858405,454063307260724
3521670519370401,454063302733294
3596160492607701,454061101121761
3553960474376511,454063391406640
0124230051911515,454063307002313
0127540085836010,454061106089267
0130360067049705,454063307310757
0124230080686115,454061106019890
0127450002437410,454061106088776
3517100506871903,454061106137600
0130040030225604,454063307238451
0129580003348115,454063307230612
0124220047427104,454063306034142
0125450065268713,454061106040114
0125440066185415,454063307334483
0127530010425010,454063307235156
0127550019249910,454063307192767
0125460092267715,454063307098045
0124260065781315,454061106011280
3588800399634300,454064500542241
0124230003885215,454063307008553
3580860403812201,454063391524403
3578530491339901,454063391079519
3553100490787901,454063302508058
0130560034714704,454063307368053
3595480421824501,454063302999144
3518230592981101,454063302137890
3515550304901938,454061192662029
3547810482072001,454063302336552
3585370410593101,454063302504197
3596160470722601,454063308028501
0126490041598006,454061106047358
3571550154515351,454061101325067
0128440062725210,454063307261417
0127540072387315,454061106053966
3517100557521608,454063303044311
3547000405318001,454063302384714
3538330460650300,454063300905993
3518060374001529,454061191514048
0120250090459119,454063302970872
3593720476311901,454061101419162
0127560075363610,454061106103417
0127550007512215,454061106111083
0125470046660204,454063307072945
3523980403777701,454063302002373
0127510095236515,454063307253271
3585330424210901,454063302839308
3593740451971601,454063284229430
0124170067747213,454063307031024
3584900458067901,454063302903549
3529740251811803,454061103034638
0129590062014713,454061106064161
3574700402455301,454063302904202
0127550084925813,454061105029509
3518060373163845,454061192662870
3594700218537867,454061192412340
3590900484058801,454063302949961
3517100520347508,454063308018407
3515540512260901,454063307103577
0124290021785914,454061106001304
0130060081530605,454061106123650
0125360057535213,454063307114777
3585060459768564,454063308004253
3559830324226112,454064500571956
0130350055359104,454061106127276
0130450023820105,454063307323451
0127430031928415,454063307213089
0130570095776805,460009872913935
0126500031550309,454063307178811
3593720467395101,454063302212005
3515550355188538,454061192660232
0121620034073319,454061100346825
0126520079389515,454063307237501
0125440023073013,454063306020102
0125600022296448,454061101422344
3588480422648001,454063302937859
3524790427948327,454063839410698
0124220068855614,454063306026615
0126440015259913,454063307153539
0128380039775810,454063307246102
3597980406686600,454063302675997
0128430036407111,454063307150930
0130420036385605,454061106088757
3577370403075869,454063392565494
0130440097979104,454063307323630
3567890409049878,454063302973350
0130630060523304,454061106134722
0127500020865111,454063307121997
0124300009384304,454061106023598
0125370025628214,454063307191786
3503052600000000,454061106045835
0125370052903814,454063307089849
3547950406101401,454063302309100
3596160493319001,454063302634674
0130050032081105,454061106126109
0125380037810313,454061101414588
0126110032493556,454061192599612
3596160417783501,454063302946842
0125370068060813,454061106044829
0130500008685405,454061106103152
0127530057230915,454061106065650
0125430009671110,454063307115101
3596510484386901,454063302013138
3571160425761200,454061100331603
3596160450228201,454063307230532
3527750401997001,454065100006744
0125460093329107,454063307110564
0130060019161305,454063307041474
0126580084151214,454063307192313
0130350030226804,454063307210184
0124270057678013,454061106014429
3590900464177601,454063302803920
3581500485307001,454063302023301
3596160493301801,454063308003106
3596160492583601,454061101482906
0130310001877505,454063307105518
0128470053244713,454063307122518
0125380050719214,454063307071610
3581500432462601,454063302968032
3578410336995900,454063302602908
0124220076741913,454063307015681
3581500438377101,454063302881064
3588090254912278,454061103049453
3585520411213909,454061101484889
0126820009791522,454063302875471
0125420002028213,454063307104764
0124230000379413,454063307016776
0130610091144805,454061106158882
0125330005043314,454063307096382
0130030050554905,454061106124474
3596160408491801,454063302940749
3570430304739201,454063302907732
0127430099294510,454063307243951
3585370445119401,454063302153718
0124290079089404,454061106000869
3556450402863900,454064500569283
0130570043796004,454063307177973
0125410017928506,454061106047182
3583560022239618,454063302491173
3515240502508201,454063308028719
3596160419922901,454063302961821
3541200318024401,454063302387184
0123280047361411,454061105047784
0127470086782609,454061106061554
0125330038913804,454063307382097
3522490408298000,454061191524093
3597690300334500,454061103037843
0130350032560305,454063307306698
0126510000418207,454063307160318
3576550495323801,454061100088447
0130040022363305,454061106112199
0130430084652405,454063307365387
3599590467747001,454061101375623
3515220502864801,454063302755732
3520520503191901,454063883717306
3529740223582016,454061101388245
0126110084580256,454061192616074
0127520062586115,454063307208971
0124240060004410,454063307037765
3544060407190501,454063302133692
0125370050922906,454061106095691
3583430408959964,454063302562408
0124190038248714,454063307081772
0124190073263015,454063306025727
0124200031982615,454063307053810
3586970478752701,454063302849813
3593740429954101,454063308030307
0127500010309010,454063307233523
3537840485879052,454063391482542
0128500016302714,454063307243138
0125460074447106,454061106047197
3585170448522570,454063307337354
0125420063995506,454061105028548
3593720498405001,454061101421492
3515540524501001,454063302844330
0130080087192805,454063307225242
3580860403682001,454061192659019
3527750400908301,454063302505312
0126440093354706,454061106043087
0130070086712905,454061106107156
0126550082367009,454063307255743
0125430081331215,454063307127653
0125380017023914,454063307113595
0125400002568104,454063307086740
3574530437554701,454063300543171
3585080437627658,454061192622271
0127030004903010,454063302640937
0125400013859613,454063307078616
3527750405137001,454063302815943
0130450058919905,454061106143173
0124190017011015,454061106004758
3593720479777101,454063302897852
0130630080323904,454063307379751
0125460002836715,454063307029587
0130390029615505,454063307345494
0127510016542910,454063307225963
0126110032662756,454061191497315
0132130093318901,454061105002375
3588480421874701,454063300409300
3585370424575901,454063302886040
3593740443704901,454063308020649
3548470404020815,454061192572369
3522490408282900,454061191535205
3581500429045501,454063300673405
3574110458738460,454063391451219
0124170083058203,454063307003250
3521660563458401,454061106050585
0125340024540506,454061105026930
0126580022101114,454063307151158
0127540040431710,454061106099194
3585370410553101,454063300795796
3596160471432901,454063302968830
3585370411838201,454063300117583
3590900421235501,454061100258164
3597850404239301,454063302686093
3585370484278501,454061083714700
0125370086258208,454063307231486
0127480012646515,454063307205648
3518230513741001,454061101480954
3592710408360455,454063392539788
3596160490999401,454063302994391
3553100490828601,454063302983497
0130590061920705,454063307297213
3518230599616901,454063308021735
3596160428968901,454063302718996
3590900451575201,454061101353808
